"File","Line","Text"
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","262","""lg:col-span-5"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","263","""relative"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","264","""absolute inset-0 bg-gradient-to-br from-blue-500/30 to-indigo-600/30 rounded-3xl rotate-3 blur-xl"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","265","""relative bg-white/10 backdrop-blur-sm rounded-3xl p-5 shadow-2xl"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","267","""/Williams-jullin.jpg"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","269","""w-full h-80 lg:h-[425px] object-cover object-center rounded-2xl scale-110"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","270","""eager"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","281","""py-16 md:py-20 bg-white"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","282","""container mx-auto px-4 sm:px-6 lg:px-8"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","283","""max-w-7xl mx-auto"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","284","""grid grid-cols-1 lg:grid-cols-2 gap-10 lg:gap-12 items-center"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","286","""relative order-2 lg:order-1"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","287","""absolute inset-0 bg-gradient-to-br from-blue-500/20 to-indigo-600/20 rounded-2xl md:rounded-3xl rotate-1 md:rotate-2 blur-sm"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","288","""relative bg-white rounded-2xl md:rounded-3xl p-3 md:p-4 shadow-2xl"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","290","""/williams-jullin-conference.jpg"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","292","""w-full h-64 md:h-80 lg:h-[500px] object-cover rounded-xl md:rounded-2xl"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","294","""absolute -top-2 -right-2 md:-top-4 md:-right-4 bg-gradient-to-r from-green-500 to-green-600 text-white px-3 py-1 md:px-4 md:py-2 rounded-full font-bold text-xs md:text-sm shadow-lg"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","301","""relative order-1 lg:order-2"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","302","""text-2xl md:text-3xl lg:text-4xl font-black text-slate-900 mb-6 text-center lg:text-left"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","306","""space-y-6 text-slate-700 leading-relaxed"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","307","""text-base md:text-lg text-center lg:text-left"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","309","""space-y-3"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","310","""flex items-center space-x-3"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","311","""w-2 h-2 bg-blue-600 rounded-full flex-shrink-0"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","312","""font-semibold text-sm md:text-base"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","314","""flex items-center space-x-3"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","315","""w-2 h-2 bg-blue-600 rounded-full flex-shrink-0"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","316","""font-semibold text-sm md:text-base"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","318","""flex items-center space-x-3"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","319","""w-2 h-2 bg-blue-600 rounded-full flex-shrink-0"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","320","""font-semibold text-sm md:text-base"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","324","""bg-blue-50 rounded-xl p-4 md:p-6 border border-blue-100"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","325","""font-bold text-blue-800 mb-3 text-sm md:text-base"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","328","""space-y-2 text-blue-700 text-xs md:text-sm"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","336","""bg-orange-50 rounded-xl p-4 md:p-6 border border-orange-100"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","337","""flex items-start space-x-3 mb-3"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","338","""w-6 h-6 md:w-8 md:h-8 bg-orange-500 rounded-full flex items-center justify-center flex-shrink-0"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","339","""text-white font-bold text-xs md:text-sm"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","341","""font-bold text-orange-800 text-sm md:text-base"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","345","""text-orange-700 text-xs md:text-sm pl-9 md:pl-11"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","355","""py-16 md:py-20 bg-white"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","356","""container mx-auto px-4 sm:px-6 lg:px-8"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","357","""max-w-7xl mx-auto space-y-16 md:space-y-20"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","359","""grid grid-cols-1 lg:grid-cols-2 gap-10 lg:gap-12 items-center"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","361","""relative"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","362","""text-2xl md:text-3xl lg:text-4xl font-black text-slate-900 mb-6 text-center lg:text-left"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","366","""space-y-6 text-slate-700 leading-relaxed"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","367","""text-sm md:text-base text-center lg:text-left"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","369","""space-y-3"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","370","""flex items-center space-x-3"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","371","""w-2 h-2 bg-blue-600 rounded-full flex-shrink-0"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","372","""font-semibold text-sm md:text-base"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","374","""flex items-center space-x-3"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","375","""w-2 h-2 bg-blue-600 rounded-full flex-shrink-0"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","376","""font-semibold text-sm md:text-base"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","378","""flex items-center space-x-3"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","379","""w-2 h-2 bg-blue-600 rounded-full flex-shrink-0"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","380","""font-semibold text-sm md:text-base"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","384","""bg-blue-50 rounded-xl p-4 md:p-4 border border-blue-100"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","386","""text-blue-800 font-medium text-sm md:text-base"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","392","""grid grid-cols-1 sm:grid-cols-3 gap-3 md:gap-4 mt-6"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","393","""bg-red-50 rounded-lg md:rounded-xl p-3 md:p-4 text-center border border-red-100"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","394","""w-5 h-5 md:w-6 md:h-6 text-red-600 mx-auto mb-2"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","395","""text-red-800 font-medium text-xs md:text-sm leading-tight"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","399","""bg-green-50 rounded-lg md:rounded-xl p-3 md:p-4 text-center border border-green-100"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","400","""w-5 h-5 md:w-6 md:h-6 text-green-600 mx-auto mb-2"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","401","""text-green-800 font-medium text-xs md:text-sm leading-tight"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","405","""bg-blue-50 rounded-lg md:rounded-xl p-3 md:p-4 text-center border border-blue-100"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","406","""w-5 h-5 md:w-6 md:h-6 text-blue-600 mx-auto mb-2"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","407","""text-blue-800 font-medium text-xs md:text-sm leading-tight"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","415","""relative order-first lg:order-last"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","416","""absolute inset-0 bg-gradient-to-br from-red-500/20 to-red-600/20 rounded-2xl rotate-1 md:rotate-2 blur-sm"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","417","""relative bg-white rounded-2xl p-3 md:p-4 shadow-2xl"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","419","""/sos-expat.com-filter-red.png"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","421","""w-full h-64 md:h-80 lg:h-[500px] object-cover rounded-xl"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","423","""absolute -top-2 -right-2 md:-top-3 md:-right-3 bg-gradient-to-r from-red-600 to-red-700 text-white px-3 py-1 md:px-4 md:py-2 rounded-full font-bold text-xs md:text-sm shadow-lg"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","431","""grid grid-cols-1 lg:grid-cols-2 gap-10 lg:gap-12 items-center"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","433","""relative"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","434","""absolute inset-0 bg-gradient-to-br from-blue-500/20 to-blue-600/20 rounded-2xl -rotate-1 md:-rotate-2 blur-sm"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","435","""relative bg-white rounded-2xl p-3 md:p-4 shadow-2xl"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","437","""/ulixai.com-filter-blue.png"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","439","""w-full h-64 md:h-80 lg:h-[500px] object-cover rounded-xl"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","445","""space-y-6"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","446","""text-2xl md:text-3xl lg:text-4xl font-black text-slate-900 text-center lg:text-left"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","450","""space-y-6 text-slate-700 leading-relaxed"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","451","""text-sm md:text-base text-center lg:text-left"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","453","""bg-blue-50 rounded-xl p-4 md:p-6 border border-blue-100"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","454","""font-bold text-blue-800 mb-3 text-sm md:text-base"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","457","""space-y-2 text-blue-700 text-xs md:text-sm"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","461","""italic text-blue-600"""
"C:\Users\willi\Downloads\project\src\pages\Home.tsx","465","""bg-green-50 rounded-xl p-4 md:p-6 border border-green-100"""
